ID,Positive,Negative,Tweet
1345724835901526023,,,ตัดสินใจไม่ไปเที่ยวเพราะโควิดระบาดอยากรับผิดชอบต่อสังคมโดยการไม่อยากกระจายเชื้อข้ามจังหวัด ไม่ไปดีกว่า แต่พอแคนเซิลไฟล์ตแล้วขอคืนเงินไม่ได้เพราะรัฐบาลไม่ได้สั่งล็อคดาวน์เนี่ยมันยุติธรรมเหรอวะ
1345724026052775942,,,สปาถูกสั่งปิด แต่ไม่ให้พนักงานออกเลยต้องให้พนักงานทำขนมขาย
1345723991445499905,,,มีคน มาถามเยอะมากจะล็อคดาวน์ไหม ตอบชัดว่าไม่ แต่มาตรการจะเข้มข้นสูงสุดและแต่ละพื้นที่ไม่เท่ากัน ให้อำนาจผู้ว่าฯจัดการ โดยขอความร่วมมือประชาชน งดออกบ้าน จัดกิจกรรมรวมกลุ่ม ให้ ในพท.สีแดงจว. ร้านอาหารนั่งทานได้แต่ต้องจำกัดจำนวน เดินทางข้ามจว.ได้ถ้าจำเป็น
1345722585120612355,,,ประเทศอื่นเริ่มทยอยฉีดวัคซีนให้ ปชช. แล้ว ประเทศไทยไม่น้อยหน้า เริ่มมีหนังสือทวงหนี้ บ้าน รถ บัตรเครดิต เพราะการเยียวยา ปชช. คือภาระ
1345721825926336512,,,กทม.เผยไทม์ไลน์ ผู้ติดเชื้อ
1345721578667970561,,,รองโฆษกรัฐบาล ยัน กุมภาพันธ์นี้ ไทยได้วัคซีนต้านโควิดล็อตแรก แน่นอน
1345721367979724800,,,ประเทศที่คนไม่อ่านหนังสือโดนเฉพาะผู้นำอ่ะ ประเทศกูมี
1345720172787556353,,,ไทยจะได้วัคซีนจากซิโนแวคของจีนล้านโดส ปลายเดือนกพ.แสนโดส ปลายเดือนมีค.แสนโดส ปลายเมย.อีกล้านโดส จากนั้นไทยจะผลิตวัคซีนเองได้อีกล้านโดส คำถามคือ วัคซีนล็อตแรก ล้านโดสจะแจกจ่ายประชาชนยังไง ต้องแย่งกันลงทะเบียนแบบ
1345719349688995840,,,เผื่อมันจะใช้แก้คลั่ง... เอ๊ยแก้คันได้บ้าง
1345718478863405057,,,ภาระภาษีจริงๆแล้ว คือสถาบันหรือป่าวน้ะ ที่ต้องเอาภาษีไปบำเรอความสุขโดยที่ไม่เป็นประโยชน์กับประเทศ
